Time, value
0.50292969,1.49591666
0.50305176,1.59788407
0.50317383,1.36101011
0.50329590,0.85475704
0.50341797,0.20524888
0.50354004,-0.44210936
0.50366211,-0.96423596
0.50378418,-1.29444115
0.50390625,-1.43938819
0.50402832,-1.47425503
0.50415039,-1.51760067
0.50427246,-1.69320616
0.50439453,-2.08986902
0.50451660,-2.73073774
0.50463867,-3.56110532
0.50476074,-4.45838835
0.50488281,-5.26176212
0.50500488,-5.81336262
0.50512695,-5.99967058
0.50524902,-5.78158902
0.50537109,-5.20484715
0.50549316,-4.38783365
0.50561523,-3.49024711
0.50573730,-2.67128342
0.50585938,-2.04896493
0.50598145,-1.67184295
0.50610352,-1.51078354
0.50622559,-1.47286793
0.50634766,-1.43320395
0.50646973,-1.27540774
0.50659180,-0.92909368
0.50671387,-0.39358480
0.50683594,0.25902161
0.50695801,0.90243366
0.50708008,1.39123760
0.50720215,1.60260344
0.50732422,1.47283080
0.50744629,1.01833021
0.50756836,0.33495817
0.50769043,-0.42433234
0.50781250,-1.08749782
0.50793457,-1.50665478
0.50805664,-1.59469376
0.50817871,-1.34523478
0.50830078,-0.83056629
0.50842285,-0.17836772
0.50854492,0.46606264
0.50866699,0.98133229
0.50878906,1.30349759
0.50891113,1.44220375
0.50903320,1.47496361
0.50915527,1.52133019
0.50927734,1.70442991
0.50939941,2.11092376
0.50952148,2.76093676
0.50964355,3.59670779
0.50976562,4.49344518
0.50988770,5.28961086
0.51000977,5.82835997
0.51013184,5.99868242
0.51025391,5.76482364
0.51037598,5.17579973
0.51049805,4.35235760
0.51062012,3.45501051
0.51074219,2.64203977
0.51086426,2.02911715
0.51098633,1.66169523
0.51110840,1.50768092
0.51123047,1.47217261
0.51135254,1.42982202
0.51147461,1.26542540
0.51159668,0.91105218
0.51171875,0.36902683
0.51184082,-0.28589457
0.51196289,-0.92590090
0.51208496,-1.40567652
0.51220703,-1.60412869
0.51232910,-1.46049022
0.51245117,-0.99451502
0.51257324,-0.30490382
0.51269531,0.45382407
0.51281738,1.10976689
0.51293945,1.51685196
0.51306152,1.59095258
0.51318359,1.32902748
0.51330566,0.80615307
0.51342773,0.15150231
0.51354980,-0.48980129
0.51367188,-0.99810945
0.51379395,-1.31225109
0.51391602,-1.44484397
0.51403809,-1.47569347
0.51416016,-1.52528352
0.51428223,-1.71602030
0.51440430,-2.13237892
0.51452637,-2.79144228
0.51464844,-3.63241290
0.51477051,-4.52834047
0.51489258,-5.31704141
0.51501465,-5.84275745
0.51513672,-5.99703586
0.51525879,-5.74748008
0.51538086,-5.14637177
0.51550293,-4.31676364
0.51562500,-3.41991482
0.51574707,-2.61312593
0.51586914,-2.00967290
0.51599121,-1.65189766
0.51611328,-1.50477211
0.51623535,-1.47146492
0.51635742,-1.42623827
0.51647949,-1.25512935
0.51660156,-0.89270040
0.51672363,-0.34428087
0.51684570,0.31274611
0.51696777,0.94910843
0.51708984,1.41965699
0.51721191,1.60509547
0.51733398,1.44762299
0.51745605,0.97033430
0.51757812,0.27473649
0.51770020,-0.48314778
0.51782227,-1.13162923
0.51794434,-1.52650515
0.51806641,-1.58666297
0.51818848,-1.31239519
0.51831055,-0.78152682
0.51843262,-0.12466180
0.51855469,0.51331903
0.51867676,1.01456572
0.51879883,1.32070480
0.51892090,1.44731575
0.51904297,1.47645303
0.51916504,1.52946792
0.51928711,1.72798100
0.51940918,2.15423319
0.51953125,2.82224801
0.51965332,3.66821084
0.51977539,4.56306333
0.51989746,5.34404467
0.52001953,5.85655014
0.52014160,5.99473149
0.52026367,5.72956428
0.52038574,5.11657294
0.52050781,4.28106265
0.52062988,3.38496933
0.52075195,2.58454725
0.52087402,1.99063244
0.52099609,1.64244567
0.52111816,1.50204940
0.52124023,1.47073652
0.52136230,1.42244637
0.52148438,1.24451738
0.52160645,0.87404104
0.52172852,0.31935394
0.52185059,-0.33956681
0.52197266,-0.97204712
0.52209473,-1.43317281
0.52221680,-1.60550242
0.52233887,-1.43423321
0.52246094,-0.94579675
0.52258301,-0.24446733
0.52270508,0.51229264
0.52282715,1.15307709
0.52294922,1.53561155
0.52307129,1.58182757
0.52319336,1.29534506
0.52331543,0.75669703
0.52343750,0.09785528
0.52355957,-0.53660975
0.52368164,-1.03069956
0.52380371,-1.32886205
0.52392578,-1.44962613
0.52404785,-1.47725075
0.52416992,-1.53389056
0.52429199,-1.74031553
0.52441406,-2.17648505
0.52453613,-2.85334749
0.52465820,-3.70409168
0.52478027,-4.59760289
0.52490234,-5.37061164
0.52502441,-5.86973330
0.52514648,-5.99177008
0.52526855,-5.71108232
0.52539062,-5.08641304
0.52551270,-4.24526554
0.52563477,-3.35018322
0.52575684,-2.55630889
0.52587891,-1.97199583
0.52600098,-1.63333456
0.52612305,-1.49950501
0.52624512,-1.46997909
0.52636719,-1.41844015
0.52648926,-1.23358746
0.52661133,-0.85507700
0.52673340,-0.29425319
0.52685547,0.36634719
0.52697754,0.99470785
0.52709961,1.44621790
0.52722168,1.60534839
0.52734375,1.42032522
0.52746582,0.92091122
0.52758789,0.21410756
0.52770996,-0.54124792
0.52783203,-1.17410286
0.52795410,-1.54416856
0.52807617,-1.57644923
0.52819824,-1.27788437
0.52832031,-0.73167320
0.52844238,-0.07109173
0.52856445,0.55966748
0.52868652,1.04650964
0.52880859,1.33672635
0.52893066,1.45178222
0.52905273,1.47809507
0.52917480,1.53855851
0.52929688,1.75302719
0.52941895,2.19913278
0.52954102,2.88473409
0.52966309,3.74004541
0.52978516,4.63194829
0.52990723,5.39673347
0.53002930,5.88230241
0.53015137,5.98815266
0.53027344,5.69204051
0.53039551,5.05590195
0.53051758,4.20938317
0.53063965,3.31556552
0.53076172,2.52841584
0.53088379,1.95376291
0.53100586,1.62455944
0.53112793,1.49713106
0.53125000,1.46918435
0.53137207,1.41421356
0.53149414,1.22233775
0.53161621,0.83581140
0.53173828,0.26898594
0.53186035,-0.39307776
0.53198242,-1.01708163
0.53210449,-1.45878638
0.53222656,-1.60463244
0.53234863,-1.40590352
0.53247070,-0.89568670
0.53259277,-0.18366841
0.53271484,0.57000294
0.53283691,1.19469915
0.53295898,1.55217378
0.53308105,1.57053101
0.53320312,1.26002053
0.53332520,0.70646490
0.53344727,0.04438009
0.53356934,-0.58248643
0.53369141,-1.06199485
0.53381348,-1.34430139
0.53393555,-1.45379127
0.53405762,-1.47899445
0.53417969,-1.54347869
0.53430176,-1.76611913
0.53442383,-2.22217446
0.53454590,-2.91640101
0.53466797,-3.77606193
0.53479004,-4.66608872
0.53491211,-5.42240143
0.53503418,-5.89425318
0.53515625,-5.98388048
0.53527832,-5.67244530
0.53540039,-5.02504964
0.53552246,-4.17342640
0.53564453,-3.28112517
0.53576660,-2.50087288
0.53588867,-1.93593331
0.53601074,-1.61611526
0.53613281,-1.49491963
0.53625488,-1.46834406
0.53637695,-1.40976070
0.53649902,-1.21076661
0.53662109,-0.81624751
0.53674316,-0.24355960
0.53686523,0.41974897
0.53698730,1.03915950
0.53710938,1.47087254
0.53723145,1.60335388
0.53735352,1.39097285
0.53747559,0.87013232
0.53759766,0.15316117
0.53771973,-0.59854713
0.53784180,-1.21485872
0.53796387,-1.55962507
0.53808594,-1.56407615
0.53820801,-1.24176111
0.53833008,-0.68108170
0.53845215,-0.01772919
0.53857422,0.60506097
0.53869629,1.07715423
0.53881836,1.35159103
0.53894043,1.45566059
0.53906250,1.47995731
0.53918457,1.54865796
0.53930664,1.77959429
0.53942871,2.24560793
0.53955078,2.94834125
0.53967285,3.81213107
0.53979492,4.70001338
0.53991699,5.44760696
0.54003906,5.90558149
0.54016113,5.97895501
0.54028320,5.65230337
0.54040527,4.99386619
0.54052734,4.13740606
0.54064941,3.24687096
0.54077148,2.47368458
0.54089355,1.91850646
0.54101562,1.60799683
0.54113770,1.49286271
0.54125977,1.46745002
0.54138184,1.40507579
0.54150391,1.19887258
0.54162598,0.79638882
0.54174805,0.21798175
0.54187012,-0.44635125
0.54199219,-1.06093261
0.54211426,-1.48247083
0.54223633,-1.60151220
0.54235840,-1.37553816
0.54248047,-0.84425735
0.54260254,-0.12259714
0.54272461,0.62686998
0.54284668,1.23457450
0.54296875,1.56652047
0.54309082,1.55708814
0.54321289,1.22311379
0.54333496,0.65553319
0.54345703,-0.00885221
0.54357910,-0.62738562
0.54370117,-1.09198708
0.54382324,-1.35859931
0.54394531,-1.45739762
0.54406738,-1.48099209
0.54418945,-1.55410302
0.54431152,-1.79345542
0.54443359,-2.26943087
0.54455566,-2.98054768
0.54467773,-3.84824257
0.54479980,-4.73371151
0.54492188,-5.47234159
0.54504395,-5.91628345
0.54516602,-5.97337795
0.54528809,-5.63162154
0.54541016,-4.96236174
0.54553223,-4.10133296
0.54565430,-3.21281153
0.54577637,-2.44685535
0.54589844,-1.90148160
0.54602051,-1.60019880
0.54614258,-1.49095224
0.54626465,-1.46649409
0.54638672,-1.40015320
0.54650879,-1.18665440
0.54663086,-0.77623899
0.54675293,-0.19226008
0.54687500,0.47287501
0.54699707,1.08239220
0.54711914,1.49357589
0.54724121,1.59910714
0.54736328,1.35960458
0.54748535,0.81807119
0.54760742,0.09198766
0.54772949,-0.65496110
0.54785156,-1.25383962
0.54797363,-1.57285828
0.54809570,-1.54957062
0.54821777,-1.20408637
0.54833984,-0.62982902
0.54846191,0.03535543
0.54858398,0.64945511
0.54870605,1.10649285
0.54882812,1.36533042
0.54895020,1.45900986
0.54907227,1.48210719
0.54919434,1.55982048
0.54931641,1.80770509
0.54943848,2.29364069
0.54956055,3.01301297
0.54968262,3.88438609
0.54980469,4.76717241
0.54992676,5.49659704
0.55004883,5.92635540
0.55017090,5.96715122
0.55029297,5.61040682
0.55041504,4.93054654
0.55053711,4.06521785
0.55065918,3.17895543
0.55078125,2.42038937
0.55090332,1.88485774
0.55102539,1.59271566
0.55114746,1.48918012
0.55126953,1.46546818
0.55139160,1.39498747
0.55151367,1.17411103
0.55163574,0.75580189
0.55175781,0.16640239
0.55187988,-0.49931062
0.55200195,-1.10352958
0.55212402,-1.50418252
0.55224609,-1.59613864
0.55236816,-1.34317746
0.55249023,-0.79158337
0.55261230,-0.06134406
0.55273438,0.68281017
0.55285645,1.27264737
0.55297852,1.57863699
0.55310059,1.54152747
0.55322266,1.18468679
0.55334473,0.60397880
0.55346680,-0.06177191
0.55358887,-0.67126430
0.55371094,-1.12067122
0.55383301,-1.37178875
0.55395508,-1.46050492
0.55407715,-1.48331101
0.55419922,-1.56581681
0.55432129,-1.82234567
0.55444336,-2.31823465
0.55456543,-3.04572967
0.55468750,-3.92055124
0.55480957,-4.80038539
0.55493164,-5.52036517
0.55505371,-5.93579386
0.55517578,-5.96027697
0.55529785,-5.58866639
0.55541992,-4.89843089
0.55554199,-4.02907146
0.55566406,-3.14531102
0.55578613,-2.39429062
0.55590820,-1.86863370
0.55603027,-1.58554176
0.55615234,-1.48753817
0.55627441,-1.46436424
0.55639648,-1.38957326
0.55651855,-1.16124159
0.55664062,-0.73508155
0.55676270,-0.14041662
0.55688477,0.52564846
0.55700684,1.12433616
0.55712891,1.51428572
0.55725098,1.59260687
0.55737305,1.32626234
0.55749512,0.76480352
0.55761719,0.03067772
0.55773926,-0.71040698
0.55786133,-1.29099126
0.55798340,-1.58385533
0.55810547,-1.53296273
0.55822754,-1.16492310
0.55834961,-0.57799220
0.55847168,0.08809317
0.55859375,0.69280825
0.55871582,1.13452205
0.55883789,1.37797884
0.55895996,1.46189049
0.55908203,1.48461189
0.55920410,1.57209834
0.55932617,1.83737935
0.55944824,2.34320978
0.55957031,3.07869013
0.55969238,3.95672755
0.55981445,4.83333983
0.55993652,5.54363796
0.56005859,5.94459559
0.56018066,5.95275756
0.56030273,5.56640760
0.56042480,4.86602517
0.56054688,3.99290448
0.56066895,3.11188656
0.56079102,2.36856289
0.56091309,1.85280810
0.56103516,1.57867130
0.56115723,1.48601818
0.56127930,1.46317431
0.56140137,1.38390539
0.56152344,1.14804542
0.56164551,0.71408220
0.56176758,0.11431083
0.56188965,-0.55187887
0.56201172,-1.14480346
0.56213379,-1.52388067
0.56225586,-1.58851223
0.56237793,-1.30886496
0.56250000,-0.73774143
0.56262207,-0.00000000
0.56274414,0.73774143
0.56286621,1.30886496
0.56298828,1.58851223
0.56311035,1.52388067
0.56323242,1.14480346
0.56335449,0.55187887
0.56347656,-0.11431083
0.56359863,-0.71408220
0.56372070,-1.14804542
0.56384277,-1.38390539
0.56396484,-1.46317431
0.56408691,-1.48601818
0.56420898,-1.57867130
0.56433105,-1.85280810
0.56445312,-2.36856289
0.56457520,-3.11188656
0.56469727,-3.99290448
0.56481934,-4.86602517
0.56494141,-5.56640760
0.56506348,-5.95275756
0.56518555,-5.94459559
0.56530762,-5.54363796
0.56542969,-4.83333983
0.56555176,-3.95672755
0.56567383,-3.07869013
0.56579590,-2.34320978
0.56591797,-1.83737935
0.56604004,-1.57209834
0.56616211,-1.48461189
0.56628418,-1.46189049
0.56640625,-1.37797884
0.56652832,-1.13452205
0.56665039,-0.69280825
0.56677246,-0.08809317
0.56689453,0.57799220
0.56701660,1.16492310
0.56713867,1.53296273
0.56726074,1.58385533
0.56738281,1.29099126
0.56750488,0.71040698
0.56762695,-0.03067772
0.56774902,-0.76480352
0.56787109,-1.32626234
0.56799316,-1.59260687
0.56811523,-1.51428572
0.56823730,-1.12433616
0.56835938,-0.52564846
0.56848145,0.14041662
0.56860352,0.73508155
0.56872559,1.16124159
0.56884766,1.38957326
0.56896973,1.46436424
0.56909180,1.48753817
0.56921387,1.58554176
0.56933594,1.86863370
0.56945801,2.39429062
0.56958008,3.14531102
0.56970215,4.02907146
0.56982422,4.89843089
0.56994629,5.58866639
0.57006836,5.96027697
0.57019043,5.93579386
0.57031250,5.52036517
0.57043457,4.80038539
0.57055664,3.92055124
0.57067871,3.04572967
0.57080078,2.31823465
0.57092285,1.82234567
0.57104492,1.56581681
0.57116699,1.48331101
0.57128906,1.46050492
0.57141113,1.37178875
0.57153320,1.12067122
0.57165527,0.67126430
0.57177734,0.06177191
0.57189941,-0.60397880
0.57202148,-1.18468679
0.57214355,-1.54152747
0.57226562,-1.57863699
0.57238770,-1.27264737
0.57250977,-0.68281017
0.57263184,0.06134406
0.57275391,0.79158337
0.57287598,1.34317746
0.57299805,1.59613864
0.57312012,1.50418252
0.57324219,1.10352958
0.57336426,0.49931062
0.57348633,-0.16640239
0.57360840,-0.75580189
0.57373047,-1.17411103
0.57385254,-1.39498747
0.57397461,-1.46546818
0.57409668,-1.48918012
0.57421875,-1.59271566
0.57434082,-1.88485774
0.57446289,-2.42038937
0.57458496,-3.17895543
0.57470703,-4.06521785
0.57482910,-4.93054654
0.57495117,-5.61040682
0.57507324,-5.96715122
0.57519531,-5.92635540
0.57531738,-5.49659704
0.57543945,-4.76717241
0.57556152,-3.88438609
0.57568359,-3.01301297
0.57580566,-2.29364069
0.57592773,-1.80770509
0.57604980,-1.55982048
0.57617188,-1.48210719
0.57629395,-1.45900986
0.57641602,-1.36533042
0.57653809,-1.10649285
0.57666016,-0.64945511
0.57678223,-0.03535543
0.57690430,0.62982902
0.57702637,1.20408637
0.57714844,1.54957062
0.57727051,1.57285828
0.57739258,1.25383962
0.57751465,0.65496110
0.57763672,-0.09198766
0.57775879,-0.81807119
0.57788086,-1.35960458
0.57800293,-1.59910714
0.57812500,-1.49357589
0.57824707,-1.08239220
0.57836914,-0.47287501
0.57849121,0.19226008
0.57861328,0.77623899
0.57873535,1.18665440
0.57885742,1.40015320
0.57897949,1.46649409
0.57910156,1.49095224
0.57922363,1.60019880
0.57934570,1.90148160
0.57946777,2.44685535
0.57958984,3.21281153
0.57971191,4.10133296
0.57983398,4.96236174
0.57995605,5.63162154
0.58007812,5.97337795
0.58020020,5.91628345
0.58032227,5.47234159
0.58044434,4.73371151
0.58056641,3.84824257
0.58068848,2.98054768
0.58081055,2.26943087
0.58093262,1.79345542
0.58105469,1.55410302
0.58117676,1.48099209
0.58129883,1.45739762
0.58142090,1.35859931
0.58154297,1.09198708
0.58166504,0.62738562
0.58178711,0.00885221
0.58190918,-0.65553319
0.58203125,-1.22311379
0.58215332,-1.55708814
0.58227539,-1.56652047
0.58239746,-1.23457450
0.58251953,-0.62686998
0.58264160,0.12259714
0.58276367,0.84425735
0.58288574,1.37553816
0.58300781,1.60151220
0.58312988,1.48247083
0.58325195,1.06093261
0.58337402,0.44635125
0.58349609,-0.21798175
0.58361816,-0.79638882
0.58374023,-1.19887258
0.58386230,-1.40507579
0.58398438,-1.46745002
0.58410645,-1.49286271
0.58422852,-1.60799683
0.58435059,-1.91850646
0.58447266,-2.47368458
0.58459473,-3.24687096
0.58471680,-4.13740606
0.58483887,-4.99386619
0.58496094,-5.65230337
0.58508301,-5.97895501
0.58520508,-5.90558149
0.58532715,-5.44760696
0.58544922,-4.70001338
0.58557129,-3.81213107
0.58569336,-2.94834125
0.58581543,-2.24560793
0.58593750,-1.77959429
0.58605957,-1.54865796
0.58618164,-1.47995731
0.58630371,-1.45566059
0.58642578,-1.35159103
0.58654785,-1.07715423
0.58666992,-0.60506097
0.58679199,0.01772919
0.58691406,0.68108170
0.58703613,1.24176111
0.58715820,1.56407615
0.58728027,1.55962507
0.58740234,1.21485872
0.58752441,0.59854713
0.58764648,-0.15316117
0.58776855,-0.87013232
0.58789062,-1.39097285
0.58801270,-1.60335388
0.58813477,-1.47087254
0.58825684,-1.03915950
0.58837891,-0.41974897
0.58850098,0.24355960
0.58862305,0.81624751
0.58874512,1.21076661
0.58886719,1.40976070
0.58898926,1.46834406
0.58911133,1.49491963
0.58923340,1.61611526
0.58935547,1.93593331
0.58947754,2.50087288
0.58959961,3.28112517
0.58972168,4.17342640
0.58984375,5.02504964
0.58996582,5.67244530
0.59008789,5.98388048
0.59020996,5.89425318
0.59033203,5.42240143
0.59045410,4.66608872
0.59057617,3.77606193
0.59069824,2.91640101
0.59082031,2.22217446
0.59094238,1.76611913
0.59106445,1.54347869
0.59118652,1.47899445
0.59130859,1.45379127
0.59143066,1.34430139
0.59155273,1.06199485
0.59167480,0.58248643
0.59179688,-0.04438009
0.59191895,-0.70646490
0.59204102,-1.26002053
0.59216309,-1.57053101
0.59228516,-1.55217378
0.59240723,-1.19469915
0.59252930,-0.57000294
0.59265137,0.18366841
0.59277344,0.89568670
0.59289551,1.40590352
0.59301758,1.60463244
0.59313965,1.45878638
0.59326172,1.01708163
0.59338379,0.39307776
0.59350586,-0.26898594
0.59362793,-0.83581140
0.59375000,-1.22233775
0.59387207,-1.41421356
0.59399414,-1.46918435
0.59411621,-1.49713106
0.59423828,-1.62455944
0.59436035,-1.95376291
0.59448242,-2.52841584
0.59460449,-3.31556552
0.59472656,-4.20938317
0.59484863,-5.05590195
0.59497070,-5.69204051
0.59509277,-5.98815266
0.59521484,-5.88230241
0.59533691,-5.39673347
0.59545898,-4.63194829
0.59558105,-3.74004541
0.59570312,-2.88473409
0.59582520,-2.19913278
0.59594727,-1.75302719
0.59606934,-1.53855851
0.59619141,-1.47809507
0.59631348,-1.45178222
0.59643555,-1.33672635
0.59655762,-1.04650964
0.59667969,-0.55966748
0.59680176,0.07109173
0.59692383,0.73167320
0.59704590,1.27788437
0.59716797,1.57644923
0.59729004,1.54416856
0.59741211,1.17410286
0.59753418,0.54124792
0.59765625,-0.21410756
0.59777832,-0.92091122
0.59790039,-1.42032522
0.59802246,-1.60534839
0.59814453,-1.44621790
0.59826660,-0.99470785
0.59838867,-0.36634719
0.59851074,0.29425319
0.59863281,0.85507700
0.59875488,1.23358746
0.59887695,1.41844015
0.59899902,1.46997909
0.59912109,1.49950501
0.59924316,1.63333456
0.59936523,1.97199583
0.59948730,2.55630889
0.59960938,3.35018322
0.59973145,4.24526554
0.59985352,5.08641304
0.59997559,5.71108232
0.60009766,5.99177008
0.60021973,5.86973330
0.60034180,5.37061164
0.60046387,4.59760289
0.60058594,3.70409168
0.60070801,2.85334749
0.60083008,2.17648505
0.60095215,1.74031553
0.60107422,1.53389056
0.60119629,1.47725075
0.60131836,1.44962613
0.60144043,1.32886205
0.60156250,1.03069956
0.60168457,0.53660975
0.60180664,-0.09785528
0.60192871,-0.75669703
0.60205078,-1.29534506
0.60217285,-1.58182757
0.60229492,-1.53561155
0.60241699,-1.15307709
0.60253906,-0.51229264
0.60266113,0.24446733
0.60278320,0.94579675
0.60290527,1.43423321
0.60302734,1.60550242
0.60314941,1.43317281
0.60327148,0.97204712
0.60339355,0.33956681
0.60351562,-0.31935394
0.60363770,-0.87404104
0.60375977,-1.24451738
0.60388184,-1.42244637
0.60400391,-1.47073652
0.60412598,-1.50204940
0.60424805,-1.64244567
0.60437012,-1.99063244
0.60449219,-2.58454725
0.60461426,-3.38496933
0.60473633,-4.28106265
0.60485840,-5.11657294
0.60498047,-5.72956428
0.60510254,-5.99473149
0.60522461,-5.85655014
0.60534668,-5.34404467
0.60546875,-4.56306333
0.60559082,-3.66821084
0.60571289,-2.82224801
0.60583496,-2.15423319
0.60595703,-1.72798100
0.60607910,-1.52946792
0.60620117,-1.47645303
0.60632324,-1.44731575
0.60644531,-1.32070480
0.60656738,-1.01456572
0.60668945,-0.51331903
0.60681152,0.12466180
0.60693359,0.78152682
0.60705566,1.31239519
0.60717773,1.58666297
0.60729980,1.52650515
0.60742188,1.13162923
0.60754395,0.48314778
0.60766602,-0.27473649
0.60778809,-0.97033430
0.60791016,-1.44762299
0.60803223,-1.60509547
0.60815430,-1.41965699
0.60827637,-0.94910843
0.60839844,-0.31274611
0.60852051,0.34428087
0.60864258,0.89270040
0.60876465,1.25512935
0.60888672,1.42623827
0.60900879,1.47146492
0.60913086,1.50477211
0.60925293,1.65189766
0.60937500,2.00967290
0.60949707,2.61312593
0.60961914,3.41991482
0.60974121,4.31676364
0.60986328,5.14637177
0.60998535,5.74748008
0.61010742,5.99703586
0.61022949,5.84275745
0.61035156,5.31704141
0.61047363,4.52834047
0.61059570,3.63241290
0.61071777,2.79144228
0.61083984,2.13237892
0.61096191,1.71602030
0.61108398,1.52528352
0.61120605,1.47569347
0.61132812,1.44484397
0.61145020,1.31225109
0.61157227,0.99810945
0.61169434,0.48980129
0.61181641,-0.15150231
0.61193848,-0.80615307
0.61206055,-1.32902748
0.61218262,-1.59095258
0.61230469,-1.51685196
0.61242676,-1.10976689
0.61254883,-0.45382407
0.61267090,0.30490382
0.61279297,0.99451502
0.61291504,1.46049022
0.61303711,1.60412869
0.61315918,1.40567652
0.61328125,0.92590090
0.61340332,0.28589457
0.61352539,-0.36902683
0.61364746,-0.91105218
0.61376953,-1.26542540
0.61389160,-1.42982202
0.61401367,-1.47217261
0.61413574,-1.50768092
0.61425781,-1.66169523
0.61437988,-2.02911715
0.61450195,-2.64203977
0.61462402,-3.45501051
0.61474609,-4.35235760
0.61486816,-5.17579973
0.61499023,-5.76482364
0.61511230,-5.99868242
0.61523438,-5.82835997
0.61535645,-5.28961086
0.61547852,-4.49344518
0.61560059,-3.59670779
0.61572266,-2.76093676
0.61584473,-2.11092376
0.61596680,-1.70442991
0.61608887,-1.52133019
0.61621094,-1.47496361
0.61633301,-1.44220375
0.61645508,-1.30349759
0.61657715,-0.98133229
0.61669922,-0.46606264
0.61682129,0.17836772
0.61694336,0.83056629
0.61706543,1.34523478
0.61718750,1.59469376
0.61730957,1.50665478
0.61743164,1.08749782
0.61755371,0.42433234
0.61767578,-0.33495817
0.61779785,-1.01833021
0.61791992,-1.47283080
0.61804199,-1.60260344
0.61816406,-1.39123760
0.61828613,-0.90243366
0.61840820,-0.25902161
0.61853027,0.39358480
0.61865234,0.92909368
0.61877441,1.27540774
0.61889648,1.43320395
0.61901855,1.47286793
0.61914062,1.51078354
0.61926270,1.67184295
0.61938477,2.04896493
0.61950684,2.67128342
0.61962891,3.49024711
0.61975098,4.38783365
0.61987305,5.20484715
0.61999512,5.78158902
0.62011719,5.99967058
0.62023926,5.81336262
0.62036133,5.26176212
0.62048340,4.45838835
0.62060547,3.56110532
0.62072754,2.73073774
0.62084961,2.08986902
0.62097168,1.69320616
0.62109375,1.51760067
0.62121582,1.47425503
0.62133789,1.43938819
0.62145996,1.29444115
0.62158203,0.96423596
0.62170410,0.44210936
0.62182617,-0.20524888
0.62194824,-0.85475704
0.62207031,-1.36101011
0.62219238,-1.59788407
0.62231445,-1.49591666
0.62243652,-1.06482993
0.62255859,-0.39468347
0.62268066,0.36488841
0.62280273,1.04177132
0.62292480,1.48464084
0.62304688,1.60052130
0.62316895,1.37634661
0.62329102,0.87871595
0.62341309,0.23213660
0.62353516,-0.41794788
0.62365723,-0.94682238
0.62377930,-1.28507879
0.62390137,-1.43639049
0.62402344,-1.47355927
0.62414551,-1.51408761
0.62426758,-1.68234519
0.62438965,-2.06921578
0.62451172,-2.70085132
0.62463379,-3.52561522
0.62475586,-4.42318087
0.62487793,-5.23350443
0.62500000,-5.79777053
0.62512207,-6.00000000
0.62524414,-5.79777053
0.62536621,-5.23350443
0.62548828,-4.42318087
0.62561035,-3.52561522
0.62573242,-2.70085132
0.62585449,-2.06921578
0.62597656,-1.68234519
0.62609863,-1.51408761
0.62622070,-1.47355927
0.62634277,-1.43639049
0.62646484,-1.28507879
0.62658691,-0.94682238
0.62670898,-0.41794788
0.62683105,0.23213660
0.62695312,0.87871595
0.62707520,1.37634661
0.62719727,1.60052130
0.62731934,1.48464084
0.62744141,1.04177132
0.62756348,0.36488841
0.62768555,-0.39468347
0.62780762,-1.06482993
0.62792969,-1.49591666
0.62805176,-1.59788407
0.62817383,-1.36101011
0.62829590,-0.85475704
0.62841797,-0.20524888
0.62854004,0.44210936
0.62866211,0.96423596
0.62878418,1.29444115
0.62890625,1.43938819
0.62902832,1.47425503
0.62915039,1.51760067
0.62927246,1.69320616
0.62939453,2.08986902
0.62951660,2.73073774
0.62963867,3.56110532
0.62976074,4.45838835
0.62988281,5.26176212
0.63000488,5.81336262
0.63012695,5.99967058
0.63024902,5.78158902
0.63037109,5.20484715
0.63049316,4.38783365
0.63061523,3.49024711
0.63073730,2.67128342
0.63085938,2.04896493
0.63098145,1.67184295
0.63110352,1.51078354
0.63122559,1.47286793
0.63134766,1.43320395
0.63146973,1.27540774
0.63159180,0.92909368
0.63171387,0.39358480
0.63183594,-0.25902161
0.63195801,-0.90243366
0.63208008,-1.39123760
0.63220215,-1.60260344
0.63232422,-1.47283080
0.63244629,-1.01833021
0.63256836,-0.33495817
0.63269043,0.42433234
0.63281250,1.08749782
0.63293457,1.50665478
0.63305664,1.59469376
0.63317871,1.34523478
0.63330078,0.83056629
0.63342285,0.17836772
0.63354492,-0.46606264
0.63366699,-0.98133229
0.63378906,-1.30349759
0.63391113,-1.44220375
0.63403320,-1.47496361
0.63415527,-1.52133019
0.63427734,-1.70442991
0.63439941,-2.11092376
0.63452148,-2.76093676
0.63464355,-3.59670779
0.63476562,-4.49344518
0.63488770,-5.28961086
0.63500977,-5.82835997
0.63513184,-5.99868242
0.63525391,-5.76482364
0.63537598,-5.17579973
0.63549805,-4.35235760
0.63562012,-3.45501051
0.63574219,-2.64203977
0.63586426,-2.02911715
0.63598633,-1.66169523
0.63610840,-1.50768092
0.63623047,-1.47217261
0.63635254,-1.42982202
0.63647461,-1.26542540
0.63659668,-0.91105218
0.63671875,-0.36902683
0.63684082,0.28589457
0.63696289,0.92590090
0.63708496,1.40567652
0.63720703,1.60412869
0.63732910,1.46049022
0.63745117,0.99451502
0.63757324,0.30490382
0.63769531,-0.45382407
0.63781738,-1.10976689
0.63793945,-1.51685196
0.63806152,-1.59095258
0.63818359,-1.32902748
0.63830566,-0.80615307
0.63842773,-0.15150231
0.63854980,0.48980129
0.63867188,0.99810945
0.63879395,1.31225109
0.63891602,1.44484397
0.63903809,1.47569347
0.63916016,1.52528352
0.63928223,1.71602030
0.63940430,2.13237892
